Acc	Feature	Taxa	SRR532024	SRR532015	SRR532006	SRR532040	SRR532504	SRR532507	SRR638753	SRR640357	SRR640340	SRR640452	SRR640499	SRR545546	SRR062353	SRR062357	SRR062301	SRR062276	SRR1804686	SRR1804628	SRR514191	SRR514180	SRR513168	SRR514231	SRR513448	SRR062435	SRR062441	SRR062389	SRR062413	SRR062402	SRR062396	SRR346673	SRR346681	SRR062371	SRR062372	SRR062462	SRR062415	SRR528423	SRR528353	SRR528300	SRR528261	SRR528183	SRR528155	SRR532178	SRR532183	SRR532190	SRR532191	SRR533152	SRR533153
0000049	[MF] tRNA binding	g__Eubacterium.s__Eubacterium_siraeum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	81	96	26	83	67
0000049	[MF] tRNA binding	g__Eubacterium.s__Eubacterium_ventriosum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	11	7	1	3	11
0000049	[MF] tRNA binding	g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	950	802	963	884	833	929	103	269	372	93	293	300
0000049	[MF] tRNA binding	g__Filifactor.s__Filifactor_alocis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	13	58	44	24	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Finegoldia.s__Finegoldia_magna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Flavonifractor.s__Flavonifractor_plautii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0
0000049	[MF] tRNA binding	g__Fretibacterium.s__Fretibacterium_fastidiosum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Fusobacterium.s__Fusobacterium_nucleatum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	4411	0	217	244	60	50	156	152	363	418	76	67	238	257	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Fusobacterium.s__Fusobacterium_periodonticum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	572	0	165	183	44	63	453	406	1261	1187	32	65	184	147	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Gardnerella.s__Gardnerella_vaginalis	0	0	0	0	0	0	0	0	0	0	0	0	4	0	13	19	0	0	6898	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Gemella.s__Gemella_haemolysans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	0	0	0	443	0	171	129	42	28	251	275	701	671	29	52	139	118	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Gemella.s__Gemella_morbillorum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	38	41	0	7	50	33	94	126	15	18	17	26	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Gemella.s__Gemella_sanguinis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	69	76	32	31	184	174	493	396	20	32	63	45	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Granulicatella.s__Granulicatella_adiacens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	480	0	96	113	82	78	419	413	856	903	121	125	57	58	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Granulicatella.s__Granulicatella_elegans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	81	12	7	52	60	130	126	17	25	37	54	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Haemophilus.s__Haemophilus_aegyptius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Haemophilus.s__Haemophilus_haemolyticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	729	0	268	521	55	61	499	327	1112	697	47	23	619	641	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Haemophilus.s__Haemophilus_influenzae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	365	0	66	43	0	261	0	0	49	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	99	0	0	0	0	0	0	0	0	149	175	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3272	0	3060	3062	912	872	1250	1292	2763	2753	885	826	1779	1811	54	70	37	43	47	53	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Haemophilus.s__Haemophilus_paraphrohaemolyticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	51	0	0	0	0	0	0	0	0	63	68	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Haemophilus.s__Haemophilus_pittmaniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	508	505	0	0	0	0	0	0	0	0	351	299	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Haemophilus.s__Haemophilus_sputorum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	390	329	72	71	0	0	0	0	49	41	142	138	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Helicobacter.s__Helicobacter_pylori	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Johnsonella.s__Johnsonella_ignava	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	12	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Kingella.s__Kingella_denitrificans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Kingella.s__Kingella_oralis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Lachnoanaerobaculum.s__Lachnoanaerobaculum_saburreum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2845	0	0	0	0	0	5	11	28	10	8	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_1_1_57FAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	2	10	17	24	14	17	51
0000049	[MF] tRNA binding	g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_46FAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	13	0	15	6	6	9	0	17	0	0	0
0000049	[MF] tRNA binding	g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_7_1_58FAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	134	161	180	131	132	121	382	308	103	160	357
0000049	[MF] tRNA binding	g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_ICM7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	18	0	0	0	0	0	0	14	0	11	17	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_oral_taxon_082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	57	146	173	53	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Lachnospiraceae_noname.s__Lachnospiraceae_oral_taxon_107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Lactobacillus.s__Lactobacillus_coleohominis	0	0	0	0	0	0	0	0	0	0	0	0	12	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Lactobacillus.s__Lactobacillus_crispatus	0	0	0	0	0	0	0	0	0	0	0	0	972	1017	846	1091	0	0	0	6326	6365	0	10523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Lactobacillus.s__Lactobacillus_gasseri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	659	13	0	0	0	5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Lactobacillus.s__Lactobacillus_helveticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Lactobacillus.s__Lactobacillus_iners	0	0	0	0	0	0	0	0	0	0	0	0	205	185	466	487	824	1405	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Lactobacillus.s__Lactobacillus_jensenii	0	0	0	0	0	0	0	0	0	0	0	0	45	67	8	14	188	134	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Lactobacillus.s__Lactobacillus_reuteri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Lactobacillus.s__Lactobacillus_sp_7_1_47FAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Lactobacillus.s__Lactobacillus_vaginalis	0	0	0	0	0	0	0	0	0	0	0	0	2	10	6	18	0	0	0	13	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Lautropia.s__Lautropia_mirabilis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	326	0	17	22	5	20	0	0	0	0	31	21	48	42	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Leptotrichia.s__Leptotrichia_buccalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Leptotrichia.s__Leptotrichia_hofstadii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11359	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Leptotrichia.s__Leptotrichia_shahii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3612	0	0	0	0	0	0	0	0	0	39	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Leptotrichia.s__Leptotrichia_sp_oral_taxon_215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	569	0	0	0	0	0	0	0	148	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Leptotrichia.s__Leptotrichia_wadei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2940	0	0	0	40	36	41	31	62	66	92	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Megasphaera.s__Megasphaera_micronuciformis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	33	801	860	1759	1715	355	306	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Neisseria.s__Neisseria_cinerea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	114	0	0	0	0	0	0	0	0	89	95	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Neisseria.s__Neisseria_elongata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3739	0	117	96	18	20	0	0	0	0	0	0	236	281	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Neisseria.s__Neisseria_flavescens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227	275	90	120	0	0	0	0	99	80	284	248	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Neisseria.s__Neisseria_gonorrhoeae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Neisseria.s__Neisseria_lactamica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	58	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Neisseria.s__Neisseria_macacae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1826	0	175	160	24	29	0	0	0	0	117	164	164	175	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Neisseria.s__Neisseria_meningitidis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	85	25	0	0	0	0	0	0	0	93	111	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Neisseria.s__Neisseria_polysaccharea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Neisseria.s__Neisseria_sicca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2992	0	360	295	22	0	0	0	0	0	217	210	348	346	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Neisseria.s__Neisseria_subflava	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	431	0	291	251	176	201	0	0	0	0	151	113	347	416	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Odoribacter.s__Odoribacter_splanchnicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	307	255	314	280	253	224	59	102	129	52	117	140
0000049	[MF] tRNA binding	g__Oribacterium.s__Oribacterium_sinus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	48	44	54	49	440	468	1101	1095	720	664	48	78	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Oxalobacter.s__Oxalobacter_formigenes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	6	0	9	22	24	7	10	16
0000049	[MF] tRNA binding	g__Parabacteroides.s__Parabacteroides_distasonis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	268	253	273	290	310	127	232	302	133	212	288
0000049	[MF] tRNA binding	g__Parabacteroides.s__Parabacteroides_goldsteinii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	9	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Parabacteroides.s__Parabacteroides_merdae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	104	169	126	185	224	328	443	567	205	486	565
0000049	[MF] tRNA binding	g__Parasutterella.s__Parasutterella_excrementihominis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	114	130	135	135	139	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Parvimonas.s__Parvimonas_micra	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	30	0	0	18	23	69	70	17	37	27	42	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Peptostreptococcaceae_noname.s__Eubacterium_yurii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	10	0	0	0	0	0	0	0	0	35	20	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Peptostreptococcus.s__Peptostreptococcus_stomatis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	31	0	0	197	103	425	376	3	8	17	17	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Porphyromonas.s__Porphyromonas_catoniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	516	0	81	70	0	0	90	83	128	170	11	4	157	144	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Porphyromonas.s__Porphyromonas_endodontalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	92	3	3	128	128	246	268	7	6	149	128	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Porphyromonas.s__Porphyromonas_sp_oral_taxon_279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5215	0	581	642	97	91	281	286	491	584	72	56	608	590	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Prevotella.s__Candidatus_Prevotella_conceptionensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	12	30	41	45	8	21	12	7	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Prevotella.s__Prevotella_baroniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	9	73	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Prevotella.s__Prevotella_bivia	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Prevotella.s__Prevotella_copri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9153	8436	9298	9251	8629	8715	534	826	1107	513	912	1175
0000049	[MF] tRNA binding	g__Prevotella.s__Prevotella_dentalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	4	0	10	1	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Prevotella.s__Prevotella_denticola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	17	36	34	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Prevotella.s__Prevotella_disiens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Prevotella.s__Prevotella_histicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	61	281	318	783	727	332	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Prevotella.s__Prevotella_intermedia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	21	0	0	0	0	102	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Prevotella.s__Prevotella_loescheii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	31	0	0	15	28	41	20	0	0	37	51	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Prevotella.s__Prevotella_maculosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	17	25	45	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Prevotella.s__Prevotella_melaninogenica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	66	58	99	101	2517	2613	5022	5090	238	246	349	337	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Prevotella.s__Prevotella_micans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	9	0	0	0	0	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Prevotella.s__Prevotella_multiformis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	14	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Prevotella.s__Prevotella_nanceiensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	204	52	67	453	407	961	956	41	24	261	284	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Prevotella.s__Prevotella_nigrescens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	16	1	11	17	31	59	61	7	12	59	99	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Prevotella.s__Prevotella_oralis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	21	18	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Prevotella.s__Prevotella_oris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	38	23	9	41	54	119	65	114	102	93	95	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Prevotella.s__Prevotella_oulorum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277	0	0	3	0	0	32	28	86	54	8	2	4	2	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Prevotella.s__Prevotella_pallens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	5	38	15	864	838	1863	1913	59	61	44	45	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Prevotella.s__Prevotella_pleuritidis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	138	12	14	26	23	39	60	10	37	211	146	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Prevotella.s__Prevotella_saccharolytica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	0	0	0	0	0	0	0	0	7	18	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Prevotella.s__Prevotella_salivae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	29	455	389	1115	1000	122	126	15	27	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Prevotella.s__Prevotella_sp_C561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1058	1135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Prevotella.s__Prevotella_timonensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Prevotella.s__Prevotella_veroralis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	25	259	373	339	358	0	0	45	33	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Propionibacterium.s__Propionibacterium_acnes	337	521	274	281	305	209	1757	1954	2527	2210	2253	1682	0	0	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	13	26	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Propionibacterium.s__Propionibacterium_granulosum	0	0	0	0	0	0	0	0	0	0	0	767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0000049	[MF] tRNA binding	g__Propionibacterium.s__Propionibacterium_propionicum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	2	0	0	0	0	0	0	0	0	10	2	0	0	0	0	0	0	0	0	0	0	0	0
